weather,kind,year,month,ratio,inn,out,AT_1,AT_2,AT_3,AT_4,AT_5,AT_6,AT_7,AT_8,AT_9,AT_10,AT_11,AT_12,HT_1,HT_2,HT_3,HT_4,HT_5,HT_6,HT_7,HT_8,HT_9,HT_10,HT_11,HT_12,LT_1,LT_2,LT_3,LT_4,LT_5,LT_6,LT_7,LT_8,LT_9,LT_10,LT_11,LT_12,RAIN_1,RAIN_2,RAIN_3,RAIN_4,RAIN_5,RAIN_6,RAIN_7,RAIN_8,RAIN_9,RAIN_10,RAIN_11,RAIN_12,SUN_1,SUN_2,SUN_3,SUN_4,SUN_5,SUN_6,SUN_7,SUN_8,SUN_9,SUN_10,SUN_11,SUN_12
군산,2,22,7,8314,1759.313,3357.3,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,6,22,7,8314,1759.313,3357.3,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,1,22,7,8314,1759.313,3357.3,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,4,22,6,8314,1815.108,3198.0,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,0,22,6,8314,1815.108,3198.0,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,2,22,6,8314,1815.108,3198.0,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,8,22,6,8314,1815.108,3198.0,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,6,22,6,8314,1815.108,3198.0,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,4,22,5,8314,1517.1129999999996,4.9,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,0,22,5,8314,1517.1129999999996,4.9,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,8,22,5,8314,1517.1129999999996,4.9,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,10,22,5,8314,1517.1129999999996,4.9,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,6,22,5,8314,1517.1129999999996,4.9,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,1,22,5,8314,1517.1129999999996,4.9,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,4,22,4,8314,3842.014,41.540000000000006,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,0,22,4,8314,3842.014,41.540000000000006,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,7,22,4,8314,3842.014,41.540000000000006,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,3,22,4,8314,3842.014,41.540000000000006,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,8,22,4,8314,3842.014,41.540000000000006,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,6,22,4,8314,3842.014,41.540000000000006,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,1,22,4,8314,3842.014,41.540000000000006,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,4,22,3,8314,15459.506,2.06,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,0,22,3,8314,15459.506,2.06,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,7,22,3,8314,15459.506,2.06,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,3,22,3,8314,15459.506,2.06,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,8,22,3,8314,15459.506,2.06,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,6,22,3,8314,15459.506,2.06,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,1,22,3,8314,15459.506,2.06,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,4,22,2,8314,11292.08,0.14,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,0,22,2,8314,11292.08,0.14,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,7,22,2,8314,11292.08,0.14,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,6,22,2,8314,11292.08,0.14,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,1,22,2,8314,11292.08,0.14,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,4,22,1,8314,7944.3200000000015,14.0,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,0,22,1,8314,7944.3200000000015,14.0,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,7,22,1,8314,7944.3200000000015,14.0,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,6,22,1,8314,7944.3200000000015,14.0,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
군산,1,22,1,8314,7944.3200000000015,14.0,0.0,3.8,8.3,13.3,16.6,22.1,26.6,25.5,22.3,15.33333333,8.6,1.788888889,4.9,9.0,14.0,18.9,21.8,26.8,30.9,29.6,26.5,20.68888889,13.35555556,6.1,-4.6,-1.0,3.7,8.3,12.2,18.5,23.4,22.4,19.0,10.84444444,4.3111111110000016,-2.144444444,28.8,13.8,91.9,43.9,137.0,98.8,251.3,218.3,138.8,74.83333333,70.27777778,42.08888889,175.2,192.6,207.6,219.9,201.8,229.7,218.1,185.0,179.4,218.7444444,167.9,164.1333333
부안,4,22,8,8314,2027.112,271.105,0.0,4.1,8.4,13.2,17.1,22.3,26.7,25.4,22.4,15.22222222,8.644444444,1.911111111,4.9,9.6,14.5,19.5,22.4,27.4,31.4,30.0,26.9,21.1,13.88888889,6.522222222000001,-4.7,-0.8,3.6,8.0,12.1,18.6,23.1,22.1,18.8,10.13333333,3.944444444,-2.277777778,32.6,23.3,100.4,46.4,81.7,97.1,224.6,409.7,166.6,73.71111111,59.68888889,50.03333333,134.8,170.7,195.1,213.1,204.3,206.3,206.0,173.4,150.3,195.2222222,144.8444444,129.35555559999997
부안,0,22,8,8314,2027.112,271.105,0.0,4.1,8.4,13.2,17.1,22.3,26.7,25.4,22.4,15.22222222,8.644444444,1.911111111,4.9,9.6,14.5,19.5,22.4,27.4,31.4,30.0,26.9,21.1,13.88888889,6.522222222000001,-4.7,-0.8,3.6,8.0,12.1,18.6,23.1,22.1,18.8,10.13333333,3.944444444,-2.277777778,32.6,23.3,100.4,46.4,81.7,97.1,224.6,409.7,166.6,73.71111111,59.68888889,50.03333333,134.8,170.7,195.1,213.1,204.3,206.3,206.0,173.4,150.3,195.2222222,144.8444444,129.35555559999997
부안,7,22,8,8314,2027.112,271.105,0.0,4.1,8.4,13.2,17.1,22.3,26.7,25.4,22.4,15.22222222,8.644444444,1.911111111,4.9,9.6,14.5,19.5,22.4,27.4,31.4,30.0,26.9,21.1,13.88888889,6.522222222000001,-4.7,-0.8,3.6,8.0,12.1,18.6,23.1,22.1,18.8,10.13333333,3.944444444,-2.277777778,32.6,23.3,100.4,46.4,81.7,97.1,224.6,409.7,166.6,73.71111111,59.68888889,50.03333333,134.8,170.7,195.1,213.1,204.3,206.3,206.0,173.4,150.3,195.2222222,144.8444444,129.35555559999997
부안,2,22,8,8314,2027.112,271.105,0.0,4.1,8.4,13.2,17.1,22.3,26.7,25.4,22.4,15.22222222,8.644444444,1.911111111,4.9,9.6,14.5,19.5,22.4,27.4,31.4,30.0,26.9,21.1,13.88888889,6.522222222000001,-4.7,-0.8,3.6,8.0,12.1,18.6,23.1,22.1,18.8,10.13333333,3.944444444,-2.277777778,32.6,23.3,100.4,46.4,81.7,97.1,224.6,409.7,166.6,73.71111111,59.68888889,50.03333333,134.8,170.7,195.1,213.1,204.3,206.3,206.0,173.4,150.3,195.2222222,144.8444444,129.35555559999997
부안,6,22,8,8314,2027.112,271.105,0.0,4.1,8.4,13.2,17.1,22.3,26.7,25.4,22.4,15.22222222,8.644444444,1.911111111,4.9,9.6,14.5,19.5,22.4,27.4,31.4,30.0,26.9,21.1,13.88888889,6.522222222000001,-4.7,-0.8,3.6,8.0,12.1,18.6,23.1,22.1,18.8,10.13333333,3.944444444,-2.277777778,32.6,23.3,100.4,46.4,81.7,97.1,224.6,409.7,166.6,73.71111111,59.68888889,50.03333333,134.8,170.7,195.1,213.1,204.3,206.3,206.0,173.4,150.3,195.2222222,144.8444444,129.35555559999997
부안,5,22,8,8314,2027.112,271.105,0.0,4.1,8.4,13.2,17.1,22.3,26.7,25.4,22.4,15.22222222,8.644444444,1.911111111,4.9,9.6,14.5,19.5,22.4,27.4,31.4,30.0,26.9,21.1,13.88888889,6.522222222000001,-4.7,-0.8,3.6,8.0,12.1,18.6,23.1,22.1,18.8,10.13333333,3.944444444,-2.277777778,32.6,23.3,100.4,46.4,81.7,97.1,224.6,409.7,166.6,73.71111111,59.68888889,50.03333333,134.8,170.7,195.1,213.1,204.3,206.3,206.0,173.4,150.3,195.2222222,144.8444444,129.35555559999997
부안,4,22,7,8314,1759.313,3357.3,0.0,4.1,8.4,13.2,17.1,22.3,26.7,25.4,22.4,15.22222222,8.644444444,1.911111111,4.9,9.6,14.5,19.5,22.4,27.4,31.4,30.0,26.9,21.1,13.88888889,6.522222222000001,-4.7,-0.8,3.6,8.0,12.1,18.6,23.1,22.1,18.8,10.13333333,3.944444444,-2.277777778,32.6,23.3,100.4,46.4,81.7,97.1,224.6,409.7,166.6,73.71111111,59.68888889,50.03333333,134.8,170.7,195.1,213.1,204.3,206.3,206.0,173.4,150.3,195.2222222,144.8444444,129.35555559999997
부안,0,22,7,8314,1759.313,3357.3,0.0,4.1,8.4,13.2,17.1,22.3,26.7,25.4,22.4,15.22222222,8.644444444,1.911111111,4.9,9.6,14.5,19.5,22.4,27.4,31.4,30.0,26.9,21.1,13.88888889,6.522222222000001,-4.7,-0.8,3.6,8.0,12.1,18.6,23.1,22.1,18.8,10.13333333,3.944444444,-2.277777778,32.6,23.3,100.4,46.4,81.7,97.1,224.6,409.7,166.6,73.71111111,59.68888889,50.03333333,134.8,170.7,195.1,213.1,204.3,206.3,206.0,173.4,150.3,195.2222222,144.8444444,129.35555559999997
