,date,qty,total,cost
2079,2020-06-30,1620.3800000000008,882.3000000000002,544.5019069600957
2085,2020-07-01,1861.7100000000005,1008.2450000000002,541.5693099354894
2094,2020-07-02,1565.9299999999998,837.5799999999997,534.877037926344
2104,2020-07-03,2094.4100000000008,1135.0100000000002,541.9235011291962
2107,2020-07-04,1474.7,802.3499999999997,544.0767613751947
2108,2020-07-06,2231.5000000000023,1266.0949999999987,567.3739637015449
2109,2020-07-07,2202.606999999998,1259.8419999999996,571.9776610171494
2110,2020-07-08,2027.6009999999999,1155.8900000000003,570.0776434811387
2111,2020-07-09,1573.4299999999996,863.1199999999995,548.5595164703861
2086,2020-07-10,1746.0679999999998,1025.9200000000003,587.5601637507821
2087,2020-07-11,1018.23,602.7329999999998,591.9418991779852
2088,2020-07-13,1210.1700000000003,732.2689999999998,605.0959782509892
2089,2020-07-14,1058.1700000000003,688.798,650.9332148898568
2090,2020-07-15,1467.62,1022.4179999999996,696.6503590847765
2091,2020-07-16,1487.238,1011.2959999999995,679.9826255111822
2092,2020-07-17,1844.2039999999995,1257.15,681.6762136943637
2093,2020-07-18,1474.8499999999997,1025.6899999999994,695.4537749601652
2095,2020-07-20,1993.6889999999992,1396.233,700.3263798917487
2096,2020-07-21,1591.675,1108.2599999999998,696.2853597625142
2097,2020-07-22,1212.71,824.4300000000002,679.8245252368664
2098,2020-07-23,1472.3220000000006,1009.561,685.6930752919535
2099,2020-07-24,1424.9960000000003,960.1449999999996,673.7878562466136
2100,2020-07-25,1260.7099999999998,927.0659999999999,735.3523014809116
2101,2020-07-27,1626.1100000000004,1242.8239999999998,764.2926985259297
2102,2020-07-28,1429.42,1143.0099999999998,799.6320185809627
2103,2020-07-29,1352.31,1146.1599999999994,847.5571429627818
2105,2020-07-30,1648.74,1409.5300000000002,854.9134490580687
2106,2020-07-31,1655.4900000000002,1469.7399999999998,887.7975705078252
2112,2020-08-01,133.50999999999996,104.42999999999998,782.1886001048612
2131,2020-08-03,2709.3599999999983,2338.3469999999998,863.0624944636376
2133,2020-08-04,2059.4780000000014,1698.1719999999987,824.5642827939882
2134,2020-08-05,2085.3,1677.1400000000006,804.2679710353428
2135,2020-08-06,1796.7799999999997,1452.0570000000002,808.1440131791318
2136,2020-08-07,1785.0799999999992,1409.5600000000006,789.634078024515
2137,2020-08-08,1365.4860000000003,1095.2,802.0587541725068
2113,2020-08-10,1917.89,1689.56,880.9472910333752
2114,2020-08-11,1738.880000000001,1548.4470000000008,890.4852548767021
2115,2020-08-12,1334.3100000000004,1181.6000000000004,885.5513336481029
2116,2020-08-13,1517.6359999999993,1361.6500000000003,897.2177781760586
2117,2020-08-14,1854.8730000000003,1671.1399999999978,900.945779037162
2118,2020-08-15,1447.57,1316.97,909.7798379352985
2119,2020-08-17,1977.6500000000008,1767.7399999999996,893.8588729047095
2120,2020-08-18,1767.289999999999,1587.7179999999998,898.3913223070355
2121,2020-08-19,1931.2409999999995,1751.6919999999998,907.0292107510146
2122,2020-08-20,1613.918,1387.1999999999996,859.5232223694138
2123,2020-08-21,1993.9619999999986,1720.4029999999996,862.8063122567033
2124,2020-08-22,1555.772,1304.6969999999994,838.617098135202
2125,2020-08-24,2165.1099999999997,1910.3550000000002,882.3362323392347
2126,2020-08-25,1735.4530000000002,1502.8340000000005,865.960645433786
2127,2020-08-26,1547.9300000000003,1387.2369999999999,896.1884581344115
2128,2020-08-27,1203.1599999999999,1090.479999999999,906.3466205658426
2129,2020-08-28,1214.7340000000004,1123.5300000000007,924.9185418371433
2130,2020-08-29,1595.259999999999,1492.4299999999994,935.5402881035068
2132,2020-08-31,1760.77,1640.0199999999988,931.4220483084099
2138,2020-09-01,1908.8609999999985,1740.256,911.6724580784046
2149,2020-09-02,1724.1600000000005,1637.549999999999,949.766842984409
2160,2020-09-03,1597.6700000000003,1515.5500000000002,948.600148966933
2162,2020-09-04,1499.74,1440.2000000000005,960.2997852961183
2163,2020-09-05,1525.6899999999996,1474.6330000000007,966.5351414769718
2164,2020-09-07,1662.3910000000003,1608.8860000000004,967.8144311416509
2165,2020-09-08,1278.51,1222.0999999999995,955.8783271151572
2166,2020-09-09,1919.3799999999992,1915.8999999999996,998.1869145244821
2139,2020-09-10,1755.8510000000006,1707.105,972.2379632440335
2140,2020-09-11,2039.1219999999992,1996.5330000000001,979.1140500666469
2141,2020-09-12,1635.2899999999993,1595.8699999999997,975.8941839062187
2142,2020-09-13,357.90000000000003,371.7800000000001,1038.7817826208438
2143,2020-09-14,2527.0130000000026,2428.151000000003,960.8779218785184
2144,2020-09-15,1952.3599999999997,1895.055999999999,970.6488557438173
2145,2020-09-16,2090.930000000001,2058.6200000000017,984.5475458288897
2146,2020-09-17,1984.6199999999994,1960.0689999999986,987.6293698541782
2147,2020-09-18,2085.5900000000006,2004.0869999999993,960.9208904914191
2148,2020-09-19,1569.8299999999995,1532.1200000000001,975.9782906429364
2150,2020-09-20,17.0,18.150000000000002,1067.6470588235297
2151,2020-09-21,2323.58,2283.808000000002,982.8833093760499
2152,2020-09-22,2076.6749999999997,2074.5079999999994,998.9565049899477
2153,2020-09-23,2277.270000000001,2238.699999999998,983.063053568526
2154,2020-09-24,2281.421000000001,2258.4619999999995,989.9365351682125
2155,2020-09-25,2074.5699999999993,1981.5269999999996,955.1507059294216
2156,2020-09-26,2087.8299999999995,2005.6400000000012,960.6337680749878
2157,2020-09-27,18.240000000000002,19.259999999999998,1055.9210526315787
2158,2020-09-28,2235.8900000000012,2154.545,963.6185143276274
2159,2020-09-29,1209.71,1167.8900000000003,965.429731092576
2161,2020-09-30,136.7,117.15999999999998,857.0592538405267
1898,2020-10-05,1733.6199999999997,1736.4699999999996,1001.643958883723
1899,2020-10-06,1608.0210000000009,1761.237,1095.2823377306634
1900,2020-10-07,1873.6999999999996,2102.1799999999994,1121.9405454448417
1901,2020-10-08,1885.8250000000005,2154.438999999998,1142.438455317963
1902,2020-10-09,2135.190000000001,2342.55,1097.1154791845217
1879,2020-10-10,1790.5100000000007,1997.0199999999998,1115.3358540304155
1880,2020-10-12,2372.0560000000014,2638.429999999999,1112.2966742775034
1881,2020-10-13,1649.2799999999997,1801.9099999999992,1092.543412883197
1882,2020-10-14,1913.5300000000007,2092.07,1093.3039983695053
1883,2020-10-15,1722.2300000000002,1838.1399999999999,1067.3022766993952
1884,2020-10-16,1355.8899999999994,1374.7999999999995,1013.9465590866516
1885,2020-10-17,1232.6100000000004,1282.66,1040.6048953034615
1886,2020-10-19,1767.1329999999998,1824.4349999999997,1032.4265349580364
1887,2020-10-20,1863.329999999999,1940.64,1041.490235224035
1888,2020-10-21,1727.5099999999998,1796.8300000000002,1040.127119379917
1889,2020-10-22,1364.6000000000004,1458.2800000000002,1068.65015389125
1890,2020-10-23,1932.5899999999992,2127.6099999999997,1100.9112124144285
1891,2020-10-24,1450.152,1523.75,1050.751921177918
1892,2020-10-26,1862.83,1977.269999999999,1061.4334104561335
1893,2020-10-27,1723.6650000000002,1953.308000000001,1133.229484847694
1894,2020-10-28,1576.0149999999999,1744.5369999999991,1106.9291853186671
1895,2020-10-29,1571.1399999999996,1717.289999999999,1093.0216276079786
1896,2020-10-30,1248.7979999999993,1410.5599999999997,1129.534160048303
1897,2020-10-31,1231.2530000000008,1418.2019999999995,1151.8363813123692
1912,2020-11-02,2126.2299999999996,2357.5000000000005,1108.7699825512766
1921,2020-11-03,1623.5100000000004,1828.97,1126.5529624086082
1923,2020-11-04,1711.625,1984.2189999999996,1159.2603520046737
1924,2020-11-05,1728.7699999999998,1899.4099999999999,1098.706016416296
1925,2020-11-06,1964.0149999999996,2233.837999999999,1137.3833702899412
1926,2020-11-07,1703.7599999999998,1970.7599999999995,1156.7122129877446
1927,2020-11-09,2133.3300000000013,2487.306999999998,1165.9269780109016
1903,2020-11-10,1793.2670000000005,2093.4919999999997,1167.4179026324575
1904,2020-11-11,1926.4500000000003,2299.1400000000017,1193.459472085962
1905,2020-11-12,1900.3499999999988,2232.71,1174.8940984555484
1906,2020-11-13,1825.7029999999995,2145.4320000000007,1175.1265129103701
1907,2020-11-14,1254.1699999999998,1463.3399999999997,1166.7796231770812
1908,2020-11-16,2024.189999999999,2355.550000000002,1163.7000479204044
1909,2020-11-17,1623.4600000000007,1892.1999999999998,1165.5353381050343
1910,2020-11-18,1715.3899999999994,2030.3200000000002,1183.5909035263123
1911,2020-11-19,1381.915,1588.9310000000007,1149.8037144108
1913,2020-11-20,1251.8009999999997,1419.0219999999997,1133.584331694894
1914,2020-11-21,1423.2240000000002,1715.0239999999994,1205.0274587837187
1915,2020-11-23,1806.6599999999994,2124.729999999998,1176.0541551813837
1916,2020-11-24,1750.5000000000002,2095.8000000000006,1197.2579263067698
1917,2020-11-25,1737.9900000000007,2069.099999999999,1190.5131790171395
1918,2020-11-26,1448.4900000000005,1703.2659999999998,1175.8907552002424
1919,2020-11-27,1625.0399999999995,1876.5899999999992,1154.7961896322552
1920,2020-11-28,1501.1230000000003,1795.4469999999997,1196.0692095184734
1922,2020-11-30,2205.5820000000012,2519.755,1142.4444885748972
1928,2020-12-01,1833.0209999999988,2081.5449999999996,1135.58164363638
1938,2020-12-02,1684.922,1934.1490000000001,1147.9160459653326
1947,2020-12-03,1545.1499999999992,1763.2099999999996,1141.1254570753651
1949,2020-12-04,1581.522,1781.6349999999995,1126.5319104002344
1950,2020-12-05,1026.36,1186.9800000000002,1156.4947971472002
1951,2020-12-07,1537.6399999999999,1631.4010000000003,1060.977211831118
1952,2020-12-08,1416.3119999999997,1635.5840000000003,1154.8189946847874
1953,2020-12-09,1163.4299999999998,1344.2,1155.3767738497377
1929,2020-12-10,1458.95,1654.7499999999995,1134.206107131841
1930,2020-12-11,1190.7799999999997,1356.5399999999997,1139.2028754261912
1931,2020-12-12,1006.08,1161.99,1154.9677958015266
1932,2020-12-14,1492.6829999999995,1734.8059999999998,1162.2065770160177
1933,2020-12-15,1210.15,1408.605,1163.9920670991198
1934,2020-12-16,1270.9899999999996,1480.0399999999997,1164.4780840132498
1935,2020-12-17,1095.4709999999998,1242.971999999999,1134.6461932812456
1936,2020-12-18,1179.2129999999995,1506.9160000000002,1277.8997517836056
1937,2020-12-19,949.4499999999997,1084.7199999999996,1142.4719574490493
1939,2020-12-21,1520.9159999999993,1783.675,1172.7636503265144
1940,2020-12-22,1509.6000000000001,1829.36,1211.817700052994
1941,2020-12-23,1460.8530000000003,1762.3859999999995,1206.4088583861615
1942,2020-12-24,1558.7799999999995,1891.57,1213.493886244371
1943,2020-12-25,1337.7399999999996,1590.6200000000006,1189.035238536637
1944,2020-12-26,983.4000000000001,1220.1800000000003,1240.7768964815946
1945,2020-12-28,1680.0799999999997,2073.709999999999,1234.2924146469213
1946,2020-12-29,1433.9239999999998,1748.6839999999993,1219.509541649348
1948,2020-12-30,1036.3200000000002,1241.3899999999999,1197.8828933148059
2175,2021-01-02,103.68,123.53999999999999,1191.5509259259256
2186,2021-01-04,1646.7599999999995,2080.5899999999997,1263.4445820884648
2187,2021-01-05,1285.7599999999998,1690.7600000000007,1314.988800398209
2188,2021-01-06,1370.8099999999997,1926.3700000000006,1405.2786308824716
2189,2021-01-07,1216.2599999999995,1788.130000000001,1470.1872954795863
2190,2021-01-08,989.7480000000002,1409.3870000000002,1423.9857014108643
2191,2021-01-09,538.4300000000001,817.1100000000002,1517.5788867633678
2167,2021-01-11,1326.029999999999,2028.1400000000008,1529.4827417177607
2168,2021-01-12,1104.8899999999999,1735.9400000000003,1571.1428286978798
2169,2021-01-13,1498.39,2391.760000000002,1596.2199427385406
2170,2021-01-14,1119.17,1756.0999999999997,1569.109250605359
2171,2021-01-15,1611.8599999999994,2570.4199999999996,1594.691846686437
2172,2021-01-16,1238.6109999999994,1956.933000000001,1579.9415635740372
2173,2021-01-18,1013.97,1602.85,1580.7666893497835
2174,2021-01-19,1395.6619999999998,2176.69,1559.611137940275
2176,2021-01-20,1243.6199999999994,1963.8600000000008,1579.147971245237
2177,2021-01-21,1308.2199999999993,2032.3500000000001,1553.5231077341741
2178,2021-01-22,990.5000000000001,1534.4099999999996,1549.126703685007
2179,2021-01-23,941.2000000000004,1413.2799999999997,1501.572460688482
2180,2021-01-25,1541.6549999999993,2348.6199999999994,1523.4407179297577
2181,2021-01-26,1418.7799999999995,2199.1099999999997,1550.0007048309112
2182,2021-01-27,1106.2999999999997,1692.2,1529.6031817770952
2183,2021-01-28,1209.1799999999992,1887.5479999999998,1561.0149026613085
2184,2021-01-29,1025.69,1529.1399999999996,1490.8403123750836
2185,2021-01-30,647.52,1003.7099999999998,1550.0833951074867
2198,2021-02-01,1371.209999999999,2110.0,1538.7869108305815
2206,2021-02-02,1604.5409999999993,2535.852,1580.4220646278288
2214,2021-02-03,1526.649999999999,2420.7300000000014,1585.648314937938
2215,2021-02-04,1364.91,2117.48,1551.3696873786548
2216,2021-02-05,1095.9300000000003,1743.6599999999996,1591.0322739591024
2217,2021-02-06,674.4200000000001,1074.39,1593.0577385012305
2218,2021-02-07,28.79,37.91,1316.7766585620006
2219,2021-02-08,1843.9599999999998,2972.6199999999994,1612.0848608429683
2220,2021-02-09,1126.0000000000002,1833.0100000000002,1627.8952042628773
2199,2021-02-10,755.4900000000002,1258.19,1665.3959681795916
2200,2021-02-11,172.92999999999998,276.80000000000007,1600.647660903256
2201,2021-02-15,1116.7150000000004,1994.5099999999995,1786.0510515216495
2202,2021-02-16,1439.035,2465.4700000000007,1713.2800800536477
2203,2021-02-17,1351.759999999999,2478.2019999999998,1833.3150855181404
2204,2021-02-18,1372.0199999999993,2467.3300000000013,1798.3192664829978
2205,2021-02-19,1218.639999999999,2235.15,1834.134773189787
2207,2021-02-20,1042.6299999999997,1943.379999999999,1863.9210458168284
2208,2021-02-22,1709.1970000000001,3200.089999999999,1872.2768645159092
2209,2021-02-23,1702.4599999999991,3162.860000000001,1857.817511130953
2210,2021-02-24,1494.229999999999,2726.2099999999987,1824.4915441397911
2211,2021-02-25,1312.4299999999994,2421.1199999999994,1844.761244409226
2212,2021-02-26,1130.2999999999997,2062.6299999999987,1824.8518092541797
2213,2021-02-27,1001.3800000000003,1807.2999999999997,1804.8093630789501
2221,2021-03-01,1396.7629999999995,2517.0500000000006,1802.0594760886431
2231,2021-03-02,1318.2759999999998,2352.0340000000006,1784.1741790034869
2240,2021-03-03,1292.2700000000004,2238.3999999999983,1732.1457590132072
2243,2021-03-04,1568.8249999999991,2636.46,1680.531608050612
2244,2021-03-05,1649.6549999999995,2807.6700000000023,1701.9740491193631
2245,2021-03-06,787.3100000000001,1289.8900000000003,1638.3508402027157
2246,2021-03-08,1440.1099999999997,2381.4300000000007,1653.6445132663487
2247,2021-03-09,1220.3799999999994,1991.65,1631.9916747242669
2222,2021-03-10,1457.3379999999997,2362.4100000000003,1621.0446718606122
2223,2021-03-11,1366.059999999999,2226.270000000001,1629.7014772411187
2224,2021-03-12,1201.7949999999978,1949.8580000000002,1622.4547447776067
2225,2021-03-13,916.8700000000001,1526.8300000000006,1665.2633415860487
2226,2021-03-15,1482.0639999999996,2418.400000000002,1631.7783847391222
2227,2021-03-16,1310.6800000000005,2173.95,1658.6428418836017
2228,2021-03-17,1285.0589999999988,2211.0630000000006,1720.5925953594367
2229,2021-03-18,1567.9729999999988,2691.8720000000008,1716.78466402164
2230,2021-03-19,1583.1999999999982,2799.5100000000025,1768.260485093485
2232,2021-03-20,1359.8539999999998,2276.8000000000025,1674.2973878078108
2233,2021-03-22,1762.1629999999993,2925.4250000000006,1660.1330296913518
2234,2021-03-23,1643.1180000000004,2711.8080000000023,1650.4036837281326
2235,2021-03-24,1916.3449999999996,2999.9999999999995,1565.4801197070467
2236,2021-03-25,1666.2009999999996,2471.023,1483.0281580673643
2237,2021-03-26,2294.4230000000007,2866.899999999999,1249.5080462495357
2238,2021-03-27,1859.4149999999997,2137.0400000000013,1149.3077123719029
2239,2021-03-29,2149.518,2252.1699999999996,1047.7558224681065
2241,2021-03-30,1934.4400000000005,2106.145999999999,1088.7626393168039
2242,2021-03-31,2022.587999999999,2234.966000000001,1105.0030950445675
2248,2021-04-01,2078.114000000001,2458.02,1182.8128774456063
2257,2021-04-02,2263.68,2629.8100000000004,1161.7410588068988
2265,2021-04-03,1971.5200000000004,2414.9599999999987,1224.9229021262772
2267,2021-04-05,2110.32,2640.220000000002,1251.099359338869
2268,2021-04-06,1993.4529999999995,2478.0789999999997,1243.1088167115051
2269,2021-04-07,2290.620000000002,2738.699999999997,1195.6151609607855
2270,2021-04-08,2616.1320000000014,3044.7669999999994,1163.843032385215
2271,2021-04-09,3081.1800000000026,3189.9400000000014,1035.2981649887377
2249,2021-04-10,2302.300000000002,2201.9199999999983,956.4001216175113
2250,2021-04-12,3548.5270000000023,3160.8379999999997,890.7464984766912
2251,2021-04-13,2384.7199999999993,2054.8599999999997,861.6776812372103
2252,2021-04-14,2226.0849999999996,2102.180000000001,944.3395018608911
2253,2021-04-15,2261.3900000000003,1908.22,843.8261423283908
2254,2021-04-16,2734.060000000001,2225.189999999999,813.8775301200407
2255,2021-04-17,2566.800000000003,1892.3599999999997,737.2448184509886
2256,2021-04-19,3691.390000000004,2361.6200000000003,639.7644247830757
2258,2021-04-20,2928.1339999999987,2025.7199999999993,691.8126014724737
2259,2021-04-21,1569.519000000001,959.2880000000006,611.1987175688857
2260,2021-04-22,2720.0300000000016,1635.193,601.1672665375011
2261,2021-04-23,2550.715,1596.6959999999995,625.9797742985788
2262,2021-04-24,1922.3299999999997,1263.1699999999994,657.1036190456371
2263,2021-04-26,1.55,2.32,1496.774193548387
2264,2021-04-29,1767.1000000000006,1058.7399999999998,599.1398336257141
2266,2021-04-30,2295.750000000001,1361.6699999999998,593.1264292714795
2272,2021-05-01,1477.9999999999998,887.69,600.6021650879568
2291,2021-05-03,2138.9499999999994,1271.2500000000007,594.3336683886959
2293,2021-05-04,2715.9300000000017,1593.12,586.5836011973795
2294,2021-05-05,2278.6900000000005,1353.2699999999995,593.8806946096219
2295,2021-05-06,2179.4400000000014,1453.273,666.8102815402117
2296,2021-05-07,2644.417999999999,1617.6499999999994,611.7225037796595
2297,2021-05-08,2590.7500000000005,1601.0899999999995,618.0025089259864
2273,2021-05-10,3891.226999999999,2181.081,560.5124039281185
2274,2021-05-11,3250.7700000000004,1883.8780000000002,579.51746816908
2275,2021-05-12,2971.0919999999996,1585.0910000000008,533.5045161846219
2276,2021-05-13,2957.2999999999993,1437.4099999999999,486.0548473269537
2277,2021-05-14,2576.4300000000017,1265.0800000000002,491.0205206429049
2278,2021-05-15,1039.6100000000004,521.4799999999997,501.6111811159949
2279,2021-05-17,2170.209999999999,1108.5600000000006,510.8077098529641
2280,2021-05-18,1807.3699999999994,881.724,487.8491952394918
2281,2021-05-19,1888.4850000000004,941.9429999999999,498.78235728639606
2282,2021-05-20,2448.4449999999983,1417.4339999999997,578.9119216482301
2283,2021-05-21,1854.9189999999996,962.6930000000001,518.9946299541922
2284,2021-05-22,1529.2699999999995,804.2299999999998,525.8914383987131
2285,2021-05-24,3177.550000000002,1688.919999999999,531.5164198832426
2286,2021-05-25,3207.959999999999,1672.5099999999993,521.3624858165313
2287,2021-05-26,3201.5400000000004,1680.7899999999993,524.994221530888
2288,2021-05-27,3267.390000000002,1746.9600000000007,534.6652832995142
2289,2021-05-28,2739.9100000000017,1366.7899999999993,498.84485256814946
2290,2021-05-29,2109.33,1015.8839999999996,481.61454111021015
2292,2021-05-31,2799.7339999999995,1375.0699999999997,491.14308716470924
2298,2021-06-01,2402.3899999999994,1175.1499999999996,489.15871278185466
2308,2021-06-02,2619.441999999999,1273.644999999999,486.2276011455873
2317,2021-06-03,2415.5899999999997,1211.5299999999997,501.54620610285684
2319,2021-06-04,1946.3500000000004,965.3699999999997,495.9899298687284
2320,2021-06-05,1498.2299999999998,770.2200000000001,514.0866222142129
2321,2021-06-07,1813.7990000000004,1012.7760000000001,558.3727855181306
2322,2021-06-08,2915.3400000000006,1659.6060000000002,569.2667064561938
2323,2021-06-09,2576.189999999998,1377.762999999999,534.8064389660701
2299,2021-06-10,2425.0299999999993,1328.3099999999993,547.7499247431989
2300,2021-06-11,2519.039999999998,1407.1469999999993,558.6044683689025
2301,2021-06-12,1260.8600000000004,718.929,570.1893945402343
2302,2021-06-14,1557.5800000000004,920.5099999999996,590.9873008127989
2303,2021-06-15,1607.4699999999991,976.5300000000001,607.495007682881
2304,2021-06-16,1466.3100000000002,908.0199999999998,619.2551370446902
2305,2021-06-17,2015.1400000000017,1211.995,601.4445646456321
2306,2021-06-18,1983.2499999999984,1206.869999999999,608.5314509012984
2307,2021-06-19,1802.5300000000002,1121.97,622.4417901505107
2309,2021-06-21,2644.9799999999996,1557.2579999999984,588.7598393938702
2310,2021-06-22,2398.7200000000003,1379.1700000000003,574.9608124332977
2311,2021-06-23,2538.6499999999996,1492.8200000000002,588.0369487719853
2312,2021-06-24,2055.2899999999995,1237.3000000000004,602.0075025908757
2313,2021-06-25,2141.949999999997,1202.3700000000001,561.3436354723508
2314,2021-06-26,1607.2399999999993,905.9790000000004,563.6861949677713
2315,2021-06-28,2584.13,1479.119,572.3856771911629
2316,2021-06-29,2534.269999999999,1395.6880000000008,550.7258500475486
2318,2021-06-30,1807.309999999999,883.3850000000001,488.784436538281
2324,2021-07-01,1673.1899999999991,833.8559999999993,498.3630071898587
2333,2021-07-02,1887.8369999999986,1044.5889999999997,553.3258432799021
2343,2021-07-03,1347.8699999999992,695.4699999999995,515.9770601022352
2346,2021-07-06,2186.089999999999,1251.2259999999987,572.3579541555927
2347,2021-07-07,1368.3600000000001,879.955,643.0727293986962
2348,2021-07-08,1136.1300000000003,841.7899999999998,740.9275347011343
2325,2021-07-10,3.58,3.58,1000.0
2326,2021-07-12,35.77,18.589999999999996,519.7092535644393
2327,2021-07-13,1366.51,787.4399999999995,576.241666727649
2328,2021-07-14,1648.5999999999992,892.14,541.1500667232806
2329,2021-07-15,1310.6600000000008,743.5379999999996,567.3004440510881
2330,2021-07-16,1412.0500000000004,858.6960000000001,608.1201090612938
2331,2021-07-17,626.0000000000001,361.46000000000015,577.41214057508
2332,2021-07-19,639.19,418.7100000000001,655.0634396658272
2334,2021-07-20,1234.8700000000001,766.1899999999997,620.4620729307536
2335,2021-07-21,1314.32,815.8960000000002,620.7742406719826
2336,2021-07-22,1625.1049999999987,1008.5039999999997,620.5777472840219
2337,2021-07-23,1822.0559999999984,1159.1210000000003,636.1610181026276
2338,2021-07-24,1243.2699999999998,733.0950000000001,589.6506792571206
2339,2021-07-26,1597.7699999999993,986.6979999999996,617.5469560700227
2340,2021-07-27,1519.0749999999996,918.2479999999996,604.4783832266345
2341,2021-07-28,1524.855,984.679,645.7525469634818
2342,2021-07-29,1766.2899999999995,1083.4759999999997,613.4190874658183
2344,2021-07-30,1748.37,1111.5199999999998,635.7464381109261
2345,2021-07-31,852.31,520.3900000000001,610.5642313242836
2358,2021-08-02,1496.1799999999998,994.4900000000004,664.6860671844299
2366,2021-08-03,1585.6699999999994,1073.3300000000004,676.8936790126577
2369,2021-08-04,1517.4550000000002,1168.0990000000004,769.7750509899802
2370,2021-08-05,1956.4599999999994,1519.408,776.6108174969079
2371,2021-08-06,1576.46,1274.6389999999992,808.5450947058595
2372,2021-08-07,153.70000000000002,105.91799999999998,689.121665582303
2373,2021-08-09,2362.7849999999994,1927.578999999999,815.8080400882855
2349,2021-08-10,1825.7100000000007,1402.8729999999985,768.3985956148555
2350,2021-08-11,1926.5049999999987,1500.6899999999987,778.97020770774
2351,2021-08-12,1721.6999999999994,1271.2499999999993,738.3690538421326
2352,2021-08-13,1250.7499999999995,933.8800000000002,746.6560063961628
2353,2021-08-14,610.28,445.9000000000001,730.6482270433246
2354,2021-08-16,1686.2549999999997,1289.0879999999988,764.4680075077607
2355,2021-08-17,1297.699999999999,1049.6069999999997,808.8209909840492
2356,2021-08-18,1509.2250000000006,1204.83,798.3103910947668
2357,2021-08-19,1728.0449999999996,1430.0149999999999,827.5334265022034
2359,2021-08-20,1598.3349999999998,1237.059,773.9672847056469
2360,2021-08-23,2165.824999999999,1806.058999999998,833.8896263548527
2361,2021-08-24,1542.0480000000005,1257.2799999999995,815.3312996741989
2362,2021-08-25,1555.7650000000006,1278.1349999999995,821.5475987697365
2363,2021-08-26,1082.4710000000005,859.234,793.7709185742617
2364,2021-08-27,1516.6200000000001,1193.138,786.7086020229193
2365,2021-08-28,685.4750000000001,565.629,825.1635727050584
2367,2021-08-30,790.1400000000001,638.56,808.1605791378742
2368,2021-08-31,1546.0030000000008,1323.0459999999991,855.7848852815928
2374,2021-09-01,1188.0849999999994,1017.4589999999996,856.3856963096076
2384,2021-09-02,401.94,342.29999999999995,851.6196447230928
2391,2021-09-03,1432.1850000000006,1238.9490000000005,865.0760900302683
2393,2021-09-04,1459.89,1349.7900000000004,924.5833590202004
2394,2021-09-06,1243.55,1068.4599999999996,859.2014796349158
2395,2021-09-07,881.35,796.94,904.2264707550916
2396,2021-09-08,1376.9320000000002,1208.4440000000004,877.6352063863723
2397,2021-09-09,1292.8000000000004,1162.96,899.5668316831681
2375,2021-09-10,1952.8499999999992,1724.3100000000002,882.9710423227596
2376,2021-09-11,186.73999999999998,157.45799999999997,843.1937453143407
2377,2021-09-13,2555.22,2162.9000000000005,846.4633182270022
2378,2021-09-14,2098.7499999999995,1790.3999999999994,853.0792138177485
2379,2021-09-15,1813.5099999999998,1560.87,860.6900430656573
2380,2021-09-16,2021.2299999999993,1657.3199999999995,819.9561653052845
2381,2021-09-17,1853.3200000000002,1640.079999999999,884.9416182850231
2382,2021-09-18,1171.9300000000007,1051.8279999999997,897.5177698326684
2383,2021-09-19,33.78,24.63,729.1296625222025
2385,2021-09-23,14.200000000000001,12.450000000000001,876.7605633802817
2386,2021-09-24,1085.56,921.21,848.6034857585025
2387,2021-09-25,24.46,21.209999999999997,867.1300081766148
2388,2021-09-27,1960.6200000000006,1597.67,814.8799869429056
2389,2021-09-28,544.5099999999996,417.8700000000001,767.4239224256678
2390,2021-09-29,1157.6699999999998,971.2199999999999,838.943740444168
2392,2021-09-30,729.0799999999999,591.4589999999998,811.2401931200965
2192,2021-10-01,1409.4709999999986,1126.966999999999,799.567355412066
2193,2021-10-02,1171.1699999999996,945.2899999999996,807.1330379022686
2194,2021-10-04,1681.5300000000002,1400.9399999999991,833.1341100069573
2195,2021-10-05,1499.6849999999995,1276.920000000001,851.4588063493343
2196,2021-10-06,1555.3449999999998,1380.849999999999,887.8094570657952
2197,2021-10-07,1501.7050000000004,1313.83,874.8922058593397
